region,title,location,tonic,pitches,num_notes,pitchclasses,num_pitchclasses,tonic_transposed,pitches_transposed,pitchclasses_transposed,top5_after_transpose
shanxi,Zhong nangua,"Asia, China, Shanxi Zhuoquan",D,"['D5', 'D5', 'E5', 'D5', 'A4', 'D5', 'E5', 'D5', 'B4', 'D5', 'E5', 'D5', 'B4', 'A4', 'E4', 'G4', 'A4', 'D5', 'E5', 'D5', 'D5', 'E4', 'G4', 'A4', 'B4', 'F#4', 'E4', 'D4', 'B4', 'A4', 'B4', 'D5', 'A4', 'G4', 'D4', 'G4', 'G4', 'E4', 'G4', 'A4', 'G4', 'A4', 'E4', 'G4', 'A4', 'D5', 'E5', 'D5', 'D5', 'E4', 'G4', 'A4', 'B4', 'F#4', 'E4', 'D4']",56,"['D', 'E', 'A', 'B', 'G', 'F#']",6,C,"['C5', 'C5', 'D5', 'C5', 'G4', 'C5', 'D5', 'C5', 'A4', 'C5', 'D5', 'C5', 'A4', 'G4', 'D4', 'F4', 'G4', 'C5', 'D5', 'C5', 'C5', 'D4', 'F4', 'G4', 'A4', 'E4', 'D4', 'C4', 'A4', 'G4', 'A4', 'C5', 'G4', 'F4', 'C4', 'F4', 'F4', 'D4', 'F4', 'G4', 'F4', 'G4', 'D4', 'F4', 'G4', 'C5', 'D5', 'C5', 'C5', 'D4', 'F4', 'G4', 'A4', 'E4', 'D4', 'C4']","['C', 'D', 'G', 'A', 'F', 'E']","['C', 'G', 'D', 'F', 'A']"
shanxi,Lihongtai angua,"Asia, China, Shanxi piantian",C,"['D5', 'D5', 'C5', 'A4', 'D5', 'D5', 'C5', 'A4', 'C5', 'D5', 'A4', 'G4', 'F4', 'D4', 'F5', 'F5', 'E5', 'D5', 'C5', 'C5', 'A4', 'G4', 'C5', 'F4', 'G4', 'D4', 'C4']",27,"['D', 'C', 'A', 'G', 'F', 'E']",6,C,"['D5', 'D5', 'C5', 'A4', 'D5', 'D5', 'C5', 'A4', 'C5', 'D5', 'A4', 'G4', 'F4', 'D4', 'F5', 'F5', 'E5', 'D5', 'C5', 'C5', 'A4', 'G4', 'C5', 'F4', 'G4', 'D4', 'C4']","['D', 'C', 'A', 'G', 'F', 'E']","['C', 'D', 'G', 'F', 'A']"
shanxi,Tui chuan haozi,"Asia, China, Shanxi Hequ",C,"['A4', 'A4', 'G4', 'A4', 'E5', 'D5', 'C5', 'A4', 'A4', 'G4', 'A4', 'E5', 'D5', 'C5', 'G4', 'C5', 'A4', 'F4', 'E4', 'D4', 'C4', 'G4', 'E5', 'G4', 'A4', 'G4', 'E4', 'D4', 'C4', 'E5', 'E5', 'E5', 'D5', 'C5', 'E5', 'E5', 'E5', 'D5', 'C5', 'D5', 'E5', 'B4', 'A4', 'G4', 'A4', 'C5', 'C5', 'B4', 'A4', 'G4', 'A4', 'D5', 'D5', 'E5', 'D5', 'C5', 'D5', 'C5', 'A4', 'G4', 'E4', 'D4', 'E4', 'G4', 'G4', 'E5', 'E5', 'D5', 'C5', 'E5', 'E5', 'D5', 'C5', 'E4', 'C5', 'B4', 'A4', 'G4', 'E4', 'C5', 'B4', 'A4', 'B4', 'B4', 'A4', 'A4', 'G4', 'D4', 'E4', 'E4', 'D4', 'C4', 'A4', 'A4', 'G4', 'A4', 'E5', 'D5', 'C5', 'A4', 'A4', 'G4', 'A4', 'E5', 'D5', 'C5', 'G4', 'C5', 'A4', 'F4', 'E4', 'D4', 'C4', 'G4', 'E5', 'G4', 'A4', 'G4', 'E4', 'D4', 'C4']",121,"['A', 'G', 'E', 'D', 'C', 'F', 'B']",7,C,"['A4', 'A4', 'G4', 'A4', 'E5', 'D5', 'C5', 'A4', 'A4', 'G4', 'A4', 'E5', 'D5', 'C5', 'G4', 'C5', 'A4', 'F4', 'E4', 'D4', 'C4', 'G4', 'E5', 'G4', 'A4', 'G4', 'E4', 'D4', 'C4', 'E5', 'E5', 'E5', 'D5', 'C5', 'E5', 'E5', 'E5', 'D5', 'C5', 'D5', 'E5', 'B4', 'A4', 'G4', 'A4', 'C5', 'C5', 'B4', 'A4', 'G4', 'A4', 'D5', 'D5', 'E5', 'D5', 'C5', 'D5', 'C5', 'A4', 'G4', 'E4', 'D4', 'E4', 'G4', 'G4', 'E5', 'E5', 'D5', 'C5', 'E5', 'E5', 'D5', 'C5', 'E4', 'C5', 'B4', 'A4', 'G4', 'E4', 'C5', 'B4', 'A4', 'B4', 'B4', 'A4', 'A4', 'G4', 'D4', 'E4', 'E4', 'D4', 'C4', 'A4', 'A4', 'G4', 'A4', 'E5', 'D5', 'C5', 'A4', 'A4', 'G4', 'A4', 'E5', 'D5', 'C5', 'G4', 'C5', 'A4', 'F4', 'E4', 'D4', 'C4', 'G4', 'E5', 'G4', 'A4', 'G4', 'E4', 'D4', 'C4']","['A', 'G', 'E', 'D', 'C', 'F', 'B']","['C', 'E', 'G', 'A', 'D']"
shanxi,Da shengchan,"Asia, China, Shanxi Wutaishan",C,"['D5', 'D5', 'C5', 'D5', 'D5', 'C5', 'C5', 'D5', 'F5', 'F5', 'D5', 'C5', 'C5', 'D5', 'F5', 'F5', 'F5', 'D5', 'C5', 'F5', 'D5', 'C5', 'A4', 'G4', 'F4', 'C5', 'D4', 'F4', 'G4', 'B-4', 'D5', 'C5', 'B-4', 'G4', 'B-4', 'C5', 'C5', 'C5', 'D5', 'F5', 'F5', 'D5', 'B-4', 'C5', 'B-4', 'G4', 'F4']",47,"['D', 'C', 'F', 'A', 'G', 'B-']",6,C,"['D5', 'D5', 'C5', 'D5', 'D5', 'C5', 'C5', 'D5', 'F5', 'F5', 'D5', 'C5', 'C5', 'D5', 'F5', 'F5', 'F5', 'D5', 'C5', 'F5', 'D5', 'C5', 'A4', 'G4', 'F4', 'C5', 'D4', 'F4', 'G4', 'B-4', 'D5', 'C5', 'B-4', 'G4', 'B-4', 'C5', 'C5', 'C5', 'D5', 'F5', 'F5', 'D5', 'B-4', 'C5', 'B-4', 'G4', 'F4']","['D', 'C', 'F', 'A', 'G', 'B-']","['C', 'F', 'D', 'B-', 'G']"
shanxi,Danshui,"Asia, China, Shanxi pianguan",D,"['E5', 'E5', 'D5', 'B4', 'D5', 'E5', 'D5', 'B4', 'D5', 'E5', 'B4', 'D5', 'B4', 'G5', 'D5', 'B4', 'A4', 'B4', 'A4', 'F#4', 'D5', 'G4', 'A4', 'G4', 'E4', 'D4']",26,"['E', 'D', 'B', 'G', 'A', 'F#']",6,C,"['D5', 'D5', 'C5', 'A4', 'C5', 'D5', 'C5', 'A4', 'C5', 'D5', 'A4', 'C5', 'A4', 'F5', 'C5', 'A4', 'G4', 'A4', 'G4', 'E4', 'C5', 'F4', 'G4', 'F4', 'D4', 'C4']","['D', 'C', 'A', 'F', 'G', 'E']","['C', 'A', 'D', 'G', 'F']"
shanxi,Danshui,"Asia, China, Shanxi Dingxiang",E,"['E5', 'D5', 'B4', 'E5', 'D5', 'B4', 'E5', 'D5', 'E5', 'G5', 'D5', 'D5', 'B4', 'D5', 'D5', 'B4', 'D5', 'E5', 'D5', 'B4', 'A4', 'G4', 'A4', 'G4', 'G4', 'B4', 'B4', 'B4', 'B4', 'G4', 'E5', 'E5', 'B4', 'B4', 'E4', 'D5', 'G4', 'G4', 'A4', 'D5', 'B4', 'B4', 'F#4', 'A4', 'F#4', 'E4', 'F#4', 'E4']",48,"['E', 'D', 'B', 'G', 'A', 'F#']",6,C,"['C5', 'B-4', 'G4', 'C5', 'B-4', 'G4', 'C5', 'B-4', 'C5', 'E-5', 'B-4', 'B-4', 'G4', 'B-4', 'B-4', 'G4', 'B-4', 'C5', 'B-4', 'G4', 'F4', 'E-4', 'F4', 'E-4', 'E-4', 'G4', 'G4', 'G4', 'G4', 'E-4', 'C5', 'C5', 'G4', 'G4', 'C4', 'B-4', 'E-4', 'E-4', 'F4', 'B-4', 'G4', 'G4', 'D4', 'F4', 'D4', 'C4', 'D4', 'C4']","['C', 'B-', 'G', 'E-', 'F', 'D']","['C', 'G', 'E-', 'B-', 'F']"
shanxi,Guniang tiao shui,"Asia, China, Shanxi Qixian",D,"['D5', 'A4', 'D5', 'E5', 'D5', 'D5', 'A4', 'D5', 'A4', 'G4', 'F#4', 'D5', 'E5', 'D5', 'D5', 'D5', 'A4', 'G4', 'F#4', 'G4', 'A4', 'G4', 'D4', 'D5', 'E5', 'D5', 'D5', 'D5', 'A4', 'G4', 'D5', 'E5', 'D5', 'D5', 'A4', 'B4', 'A4', 'G4', 'F#4', 'G4', 'A4', 'G4', 'D4']",43,"['D', 'A', 'E', 'G', 'F#', 'B']",6,C,"['C5', 'G4', 'C5', 'D5', 'C5', 'C5', 'G4', 'C5', 'G4', 'F4', 'E4', 'C5', 'D5', 'C5', 'C5', 'C5', 'G4', 'F4', 'E4', 'F4', 'G4', 'F4', 'C4', 'C5', 'D5', 'C5', 'C5', 'C5', 'G4', 'F4', 'C5', 'D5', 'C5', 'C5', 'G4', 'A4', 'G4', 'F4', 'E4', 'F4', 'G4', 'F4', 'C4']","['C', 'G', 'D', 'F', 'E', 'A']","['C', 'G', 'E', 'F', 'D']"
shanxi,Fangniu diao,"Asia, China, Shanxi qixian",C,"['C5', 'C5', 'F5', 'C5', 'C5', 'B-4', 'C5', 'B-4', 'G4', 'F4', 'G4', 'C5', 'C5', 'F4', 'G4', 'B-4', 'B-4', 'D4', 'C4', 'F4', 'F4', 'F4', 'E4', 'F4', 'E4', 'D4', 'C4', 'B-4', 'C5', 'C5', 'C5', 'F4', 'G4', 'B-4', 'C5', 'G4', 'F4', 'D4', 'C4', 'B-4', 'G4', 'F4', 'D4', 'C4']",44,"['C', 'F', 'B-', 'G', 'D', 'E']",6,C,"['C5', 'C5', 'F5', 'C5', 'C5', 'B-4', 'C5', 'B-4', 'G4', 'F4', 'G4', 'C5', 'C5', 'F4', 'G4', 'B-4', 'B-4', 'D4', 'C4', 'F4', 'F4', 'F4', 'E4', 'F4', 'E4', 'D4', 'C4', 'B-4', 'C5', 'C5', 'C5', 'F4', 'G4', 'B-4', 'C5', 'G4', 'F4', 'D4', 'C4', 'B-4', 'G4', 'F4', 'D4', 'C4']","['C', 'F', 'B-', 'G', 'D', 'E']","['C', 'B-', 'F', 'G', 'E']"
shanxi,Sibao langong,"Asia, China, Shanxi Lishan",D,"['C5', 'C5', 'A4', 'A4', 'G4', 'E4', 'D4', 'D5', 'E5', 'C5', 'D5', 'E5', 'D5', 'D5', 'D5', 'C5', 'A4', 'G4', 'A4', 'E4', 'D4', 'G4', 'G4', 'G4', 'A4', 'D5', 'D5', 'E5', 'C5', 'C5', 'D5', 'A4', 'G4', 'E4', 'D4', 'C5', 'C5', 'A4', 'G4', 'A4', 'G4', 'E4', 'D4', 'E4', 'D4']",45,"['C', 'A', 'G', 'E', 'D']",5,C,"['B-4', 'B-4', 'G4', 'G4', 'F4', 'D4', 'C4', 'C5', 'D5', 'B-4', 'C5', 'D5', 'C5', 'C5', 'C5', 'B-4', 'G4', 'F4', 'G4', 'D4', 'C4', 'F4', 'F4', 'F4', 'G4', 'C5', 'C5', 'D5', 'B-4', 'B-4', 'C5', 'G4', 'F4', 'D4', 'C4', 'B-4', 'B-4', 'G4', 'F4', 'G4', 'F4', 'D4', 'C4', 'D4', 'C4']","['B-', 'G', 'F', 'D', 'C']","['C', 'F', 'B-', 'G', 'D']"
shanxi,Sibao langong,"Asia, China, Shanxi linxian",D,"['G4', 'G4', 'C5', 'A4', 'G4', 'E4', 'D4', 'D5', 'G5', 'E5', 'D5', 'C5', 'D5', 'D5', 'G5', 'D5', 'E5', 'D5', 'C5', 'A4', 'A4', 'G4', 'F4', 'D4', 'G4', 'A4', 'G4', 'A4', 'D5', 'G5', 'D5', 'C5', 'A4', 'G4', 'A4', 'C5', 'F4', 'D4', 'C5', 'D5', 'G5', 'A4', 'C5', 'G4', 'E4', 'D4']",46,"['G', 'C', 'A', 'E', 'D', 'F']",6,C,"['F4', 'F4', 'B-4', 'G4', 'F4', 'D4', 'C4', 'C5', 'F5', 'D5', 'C5', 'B-4', 'C5', 'C5', 'F5', 'C5', 'D5', 'C5', 'B-4', 'G4', 'G4', 'F4', 'E-4', 'C4', 'F4', 'G4', 'F4', 'G4', 'C5', 'F5', 'C5', 'B-4', 'G4', 'F4', 'G4', 'B-4', 'E-4', 'C4', 'B-4', 'C5', 'F5', 'G4', 'B-4', 'F4', 'D4', 'C4']","['F', 'B-', 'G', 'D', 'C', 'E-']","['C', 'F', 'G', 'B-', 'E-']"
shanxi,Sibao langong,"Asia, China, Shanxi Ningwu",A,"['A4', 'B4', 'B4', 'A4', 'A4', 'B4', 'D5', 'E4', 'G4', 'A4', 'B4', 'B4', 'A4', 'A4', 'G4', 'A4', 'E4', 'D4', 'D4', 'D4', 'E4', 'A4', 'A4', 'G4', 'E4', 'E4', 'D4', 'E4', 'F#4', 'E4', 'A4', 'A4', 'B4', 'D5', 'E4', 'D4', 'B3', 'D4', 'E4', 'G4', 'F#4', 'E4', 'D4', 'E4', 'B3', 'A3']",46,"['A', 'B', 'D', 'E', 'G', 'F#']",6,C,"['C4', 'D4', 'D4', 'C4', 'C4', 'D4', 'F4', 'G3', 'B-3', 'C4', 'D4', 'D4', 'C4', 'C4', 'B-3', 'C4', 'G3', 'F3', 'F3', 'F3', 'G3', 'C4', 'C4', 'B-3', 'G3', 'G3', 'F3', 'G3', 'A3', 'G3', 'C4', 'C4', 'D4', 'F4', 'G3', 'F3', 'D3', 'F3', 'G3', 'B-3', 'A3', 'G3', 'F3', 'G3', 'D3', 'C3']","['C', 'D', 'F', 'G', 'B-', 'A']","['C', 'F', 'G', 'B-', 'D']"
shanxi,Sibao kang changgong,"Asia, China, Shanxi Mengxian",G,"['C5', 'B-4', 'C5', 'G4', 'B-4', 'B-4', 'G4', 'B-4', 'C5', 'E-5', 'B-4', 'F5', 'F5', 'E-5', 'F5', 'G5', 'F5', 'E-5', 'G4', 'B-4', 'C5', 'E-5', 'B-4', 'G4', 'E-5', 'C5', 'C5', 'D5', 'C5', 'D5', 'C5', 'B-4', 'C5', 'D5', 'C5', 'B-4', 'A-4', 'G4', 'F4', 'G4', 'C5', 'G4', 'B-4', 'G4', 'F4', 'G4', 'B-4', 'G4', 'B-4', 'G4', 'F4', 'E-4', 'F4', 'E-4', 'G4', 'F4', 'E-4', 'F4', 'G4', 'F4', 'E-4', 'F4', 'G4', 'F4', 'E-4', 'F4', 'E-4']",67,"['C', 'B-', 'G', 'E-', 'F', 'D', 'A-']",7,C,"['F4', 'E-4', 'F4', 'C4', 'E-4', 'E-4', 'C4', 'E-4', 'F4', 'A-4', 'E-4', 'B-4', 'B-4', 'A-4', 'B-4', 'C5', 'B-4', 'A-4', 'C4', 'E-4', 'F4', 'A-4', 'E-4', 'C4', 'A-4', 'F4', 'F4', 'G4', 'F4', 'G4', 'F4', 'E-4', 'F4', 'G4', 'F4', 'E-4', 'D-4', 'C4', 'B-3', 'C4', 'F4', 'C4', 'E-4', 'C4', 'B-3', 'C4', 'E-4', 'C4', 'E-4', 'C4', 'B-3', 'A-3', 'B-3', 'A-3', 'C4', 'B-3', 'A-3', 'B-3', 'C4', 'B-3', 'A-3', 'B-3', 'C4', 'B-3', 'A-3', 'B-3', 'A-3']","['F', 'E-', 'C', 'A-', 'B-', 'G', 'D-']","['C', 'E-', 'A-', 'F', 'B-']"
shanxi,Huolang maihuo,"Asia, China, Shanxi",E,"['E4', 'G4', 'G4', 'C5', 'C5', 'E5', 'E5', 'D5', 'D5', 'E5', 'D5', 'E5', 'D5', 'C5', 'E5', 'D5', 'E5', 'D5', 'A4', 'C5', 'C5', 'C5', 'A4', 'G4', 'E4', 'E4', 'G4', 'A4', 'G4', 'E4', 'D4', 'A4', 'G4', 'E4', 'D4', 'E4', 'D5', 'D5', 'E5', 'C5', 'D5', 'C5', 'C5', 'A4', 'G4', 'C5', 'A4', 'G4', 'E4']",49,"['E', 'G', 'C', 'D', 'A']",5,C,"['C4', 'E-4', 'E-4', 'A-4', 'A-4', 'C5', 'C5', 'B-4', 'B-4', 'C5', 'B-4', 'C5', 'B-4', 'A-4', 'C5', 'B-4', 'C5', 'B-4', 'F4', 'A-4', 'A-4', 'A-4', 'F4', 'E-4', 'C4', 'C4', 'E-4', 'F4', 'E-4', 'C4', 'B-3', 'F4', 'E-4', 'C4', 'B-3', 'C4', 'B-4', 'B-4', 'C5', 'A-4', 'B-4', 'A-4', 'A-4', 'F4', 'E-4', 'A-4', 'F4', 'E-4', 'C4']","['C', 'E-', 'A-', 'B-', 'F']","['C', 'A-', 'B-', 'F', 'E-']"
shanxi,Zhai huajiao,"Asia, China, Shanxi Zouqiuan",E,"['E5', 'C#5', 'E5', 'B4', 'C#5', 'E5', 'F#5', 'C#5', 'E5', 'B4', 'C#5', 'B4', 'A4', 'B4', 'E5', 'C#5', 'B4', 'C#5', 'B4', 'B4', 'F#4', 'A4', 'A4', 'B4', 'E5', 'C#5', 'E5', 'B4', 'E5', 'B4', 'C#5', 'B4', 'A4', 'E4', 'F#4', 'A4', 'C#5', 'B4', 'A4', 'G#4', 'G#4', 'F#4', 'F#4', 'C#4', 'E4', 'A4', 'B4', 'C#5', 'E5', 'B4', 'C#5', 'B4', 'A4', 'E4', 'F#4', 'A4', 'C#5', 'B4', 'A4', 'G#4', 'G#4', 'F#4', 'F#4', 'C#4', 'E4']",65,"['E', 'C#', 'B', 'F#', 'A', 'G#']",6,C,"['C5', 'A4', 'C5', 'G4', 'A4', 'C5', 'D5', 'A4', 'C5', 'G4', 'A4', 'G4', 'F4', 'G4', 'C5', 'A4', 'G4', 'A4', 'G4', 'G4', 'D4', 'F4', 'F4', 'G4', 'C5', 'A4', 'C5', 'G4', 'C5', 'G4', 'A4', 'G4', 'F4', 'C4', 'D4', 'F4', 'A4', 'G4', 'F4', 'E4', 'E4', 'D4', 'D4', 'A3', 'C4', 'F4', 'G4', 'A4', 'C5', 'G4', 'A4', 'G4', 'F4', 'C4', 'D4', 'F4', 'A4', 'G4', 'F4', 'E4', 'E4', 'D4', 'D4', 'A3', 'C4']","['C', 'A', 'G', 'D', 'F', 'E']","['C', 'F', 'G', 'A', 'E']"
shanxi,Zhai huajiao,"Asia, China, Shanxi Linxian",F#,"['F#5', 'E5', 'D5', 'C#5', 'B4', 'F#4', 'A4', 'B4', 'F#5', 'D5', 'C#5', 'B4', 'F#4', 'A4', 'F#4', 'A4', 'D5', 'C#5', 'B4', 'A4', 'A4', 'B4', 'D5', 'F#4', 'A4', 'A4', 'A4', 'B4', 'A4', 'D4', 'F#4', 'E4', 'F#4', 'D4']",34,"['F#', 'E', 'D', 'C#', 'B', 'A']",6,C,"['C5', 'B-4', 'A-4', 'G4', 'F4', 'C4', 'E-4', 'F4', 'C5', 'A-4', 'G4', 'F4', 'C4', 'E-4', 'C4', 'E-4', 'A-4', 'G4', 'F4', 'E-4', 'E-4', 'F4', 'A-4', 'C4', 'E-4', 'E-4', 'E-4', 'F4', 'E-4', 'A-3', 'C4', 'B-3', 'C4', 'A-3']","['C', 'B-', 'A-', 'G', 'F', 'E-']","['C', 'E-', 'F', 'A-', 'G']"
shanxi,Zhai Mianhua,"Asia, China, Shanxi Xixian",C,"['A4', 'C5', 'C5', 'C5', 'D5', 'C5', 'G4', 'G4', 'C5', 'C5', 'C5', 'G4', 'C5', 'C5', 'G4', 'F4', 'F4', 'D4', 'C4', 'G4', 'G4', 'A4', 'G4', 'F4', 'F4', 'D4', 'C4', 'C5', 'G4', 'C5', 'G4', 'F4', 'F4', 'D4', 'C4', 'G4', 'G4', 'A4', 'C5', 'F5', 'A4', 'G4', 'A4', 'G4', 'D4', 'C4']",46,"['A', 'C', 'D', 'G', 'F']",5,C,"['A4', 'C5', 'C5', 'C5', 'D5', 'C5', 'G4', 'G4', 'C5', 'C5', 'C5', 'G4', 'C5', 'C5', 'G4', 'F4', 'F4', 'D4', 'C4', 'G4', 'G4', 'A4', 'G4', 'F4', 'F4', 'D4', 'C4', 'C5', 'G4', 'C5', 'G4', 'F4', 'F4', 'D4', 'C4', 'G4', 'G4', 'A4', 'C5', 'F5', 'A4', 'G4', 'A4', 'G4', 'D4', 'C4']","['A', 'C', 'D', 'G', 'F']","['C', 'G', 'F', 'A', 'D']"
shanxi,Ge qingcai,"Asia, China, Shanxi Ningwu",D,"['D5', 'E5', 'D5', 'A4', 'D5', 'E5', 'D5', 'A4', 'G4', 'D5', 'E5', 'B4', 'D5', 'A4', 'E4', 'G4', 'G4', 'G4', 'E4', 'D5', 'B4', 'D5', 'G4', 'E4', 'D4', 'B4', 'D5', 'B4', 'A4', 'G4', 'G4', 'G4', 'E4', 'D5', 'A4', 'B4', 'A4', 'B4', 'A4', 'E4', 'D4', 'B4', 'E5', 'B4', 'E5', 'B4', 'A4', 'G4', 'G4', 'G4', 'E4', 'D5', 'A4', 'B4', 'A4', 'B4', 'A4', 'E4', 'D4']",59,"['D', 'E', 'A', 'G', 'B']",5,C,"['C5', 'D5', 'C5', 'G4', 'C5', 'D5', 'C5', 'G4', 'F4', 'C5', 'D5', 'A4', 'C5', 'G4', 'D4', 'F4', 'F4', 'F4', 'D4', 'C5', 'A4', 'C5', 'F4', 'D4', 'C4', 'A4', 'C5', 'A4', 'G4', 'F4', 'F4', 'F4', 'D4', 'C5', 'G4', 'A4', 'G4', 'A4', 'G4', 'D4', 'C4', 'A4', 'D5', 'A4', 'D5', 'A4', 'G4', 'F4', 'F4', 'F4', 'D4', 'C5', 'G4', 'A4', 'G4', 'A4', 'G4', 'D4', 'C4']","['C', 'D', 'G', 'F', 'A']","['C', 'F', 'G', 'A', 'D']"
shanxi,Ge qingcai,"Asia, China, Shanxi Linxian",D,"['D5', 'E5', 'D5', 'B4', 'D5', 'B4', 'A4', 'D5', 'E5', 'D5', 'B4', 'D5', 'B4', 'A4', 'G4', 'E4', 'D5', 'E5', 'D5', 'B4', 'A4', 'B4', 'A4', 'E4', 'G4', 'G4', 'G4', 'A4', 'D5', 'E5', 'D5', 'A4', 'G4', 'A4', 'B4', 'E5', 'D5', 'B4', 'A4', 'G4', 'A4', 'E4', 'D4', 'G4', 'A4', 'D5', 'A4', 'G4', 'F#4', 'E4', 'B3', 'D4', 'D5', 'A4', 'D5', 'E5', 'D5', 'B4', 'A4', 'G4', 'A4', 'E4', 'D4', 'G4', 'A4', 'D5', 'A4', 'G4', 'F#4', 'E4', 'B3', 'D4']",72,"['D', 'E', 'B', 'A', 'G', 'F#']",6,C,"['C5', 'D5', 'C5', 'A4', 'C5', 'A4', 'G4', 'C5', 'D5', 'C5', 'A4', 'C5', 'A4', 'G4', 'F4', 'D4', 'C5', 'D5', 'C5', 'A4', 'G4', 'A4', 'G4', 'D4', 'F4', 'F4', 'F4', 'G4', 'C5', 'D5', 'C5', 'G4', 'F4', 'G4', 'A4', 'D5', 'C5', 'A4', 'G4', 'F4', 'G4', 'D4', 'C4', 'F4', 'G4', 'C5', 'G4', 'F4', 'E4', 'D4', 'A3', 'C4', 'C5', 'G4', 'C5', 'D5', 'C5', 'A4', 'G4', 'F4', 'G4', 'D4', 'C4', 'F4', 'G4', 'C5', 'G4', 'F4', 'E4', 'D4', 'A3', 'C4']","['C', 'D', 'A', 'G', 'F', 'E']","['C', 'F', 'G', 'A', 'D']"
shanxi,Ge jiucai,"Asia, China, Shanxi",A,"['A4', 'A4', 'G4', 'E4', 'A4', 'B4', 'A4', 'G4', 'E4', 'A4', 'D4', 'E4', 'F#4', 'E4', 'E4', 'A4', 'E4', 'A4', 'A4', 'E4', 'F#4', 'E4', 'D4', 'D4', 'B4', 'E3', 'D4', 'B3', 'A3', 'G3', 'A3', 'G4', 'E4', 'D4', 'C4', 'B3', 'E4', 'D4', 'B3', 'A3', 'G3', 'A3']",42,"['A', 'G', 'E', 'B', 'D', 'F#', 'C']",7,C,"['C4', 'C4', 'B-3', 'G3', 'C4', 'D4', 'C4', 'B-3', 'G3', 'C4', 'F3', 'G3', 'A3', 'G3', 'G3', 'C4', 'G3', 'C4', 'C4', 'G3', 'A3', 'G3', 'F3', 'F3', 'D4', 'G2', 'F3', 'D3', 'C3', 'B-2', 'C3', 'B-3', 'G3', 'F3', 'E-3', 'D3', 'G3', 'F3', 'D3', 'C3', 'B-2', 'C3']","['C', 'B-', 'G', 'D', 'F', 'A', 'E-']","['C', 'G', 'B-', 'F', 'D']"
shanxi,Zhai putao,"Asia, China, Shanxi Xiangheng",F,"['C5', 'F5', 'C5', 'A4', 'C5', 'A4', 'C5', 'D5', 'F5', 'A5', 'G5', 'A5', 'F5', 'D5', 'C5', 'D5', 'F5', 'C5', 'D5', 'C5', 'D5', 'F5', 'C5', 'F4', 'G4', 'A4', 'G4', 'A4', 'C5', 'D5', 'C5', 'A4', 'G4', 'C5', 'A4', 'C5', 'D5', 'C5', 'A4', 'G4', 'F4', 'A5', 'G5', 'A5', 'F5', 'D5', 'C5', 'D5', 'F5', 'C5', 'D5', 'C5', 'D5', 'F5', 'C5', 'F5', 'F5', 'D5', 'C5', 'F5', 'F5', 'D5', 'C5', 'A4', 'C5', 'D5', 'F5', 'C5', 'F5', 'D5', 'F5', 'D5', 'F5', 'D5', 'C5', 'A4', 'G4', 'C5', 'C5', 'A4', 'G4', 'F4']",82,"['C', 'F', 'A', 'D', 'G']",5,C,"['G4', 'C5', 'G4', 'E4', 'G4', 'E4', 'G4', 'A4', 'C5', 'E5', 'D5', 'E5', 'C5', 'A4', 'G4', 'A4', 'C5', 'G4', 'A4', 'G4', 'A4', 'C5', 'G4', 'C4', 'D4', 'E4', 'D4', 'E4', 'G4', 'A4', 'G4', 'E4', 'D4', 'G4', 'E4', 'G4', 'A4', 'G4', 'E4', 'D4', 'C4', 'E5', 'D5', 'E5', 'C5', 'A4', 'G4', 'A4', 'C5', 'G4', 'A4', 'G4', 'A4', 'C5', 'G4', 'C5', 'C5', 'A4', 'G4', 'C5', 'C5', 'A4', 'G4', 'E4', 'G4', 'A4', 'C5', 'G4', 'C5', 'A4', 'C5', 'A4', 'C5', 'A4', 'G4', 'E4', 'D4', 'G4', 'G4', 'E4', 'D4', 'C4']","['G', 'C', 'E', 'A', 'D']","['C', 'G', 'E', 'A', 'D']"
shanxi,Zhai guozi,"Asia, China, Shanxi Wutai",F,"['F4', 'F4', 'D4', 'C5', 'C5', 'C5', 'F5', 'F5', 'D5', 'C5', 'C5', 'C5', 'G4', 'F4', 'F4', 'D4', 'C5', 'D5', 'A4', 'G4', 'F4', 'G4', 'G4', 'G4', 'A4', 'C5', 'D4', 'F4', 'D4', 'C4', 'G4', 'G4', 'A4', 'G4', 'F4', 'G4', 'G4', 'G4', 'A4', 'C5', 'C5', 'C5', 'D4', 'F4', 'D4', 'C4']",46,"['F', 'D', 'C', 'G', 'A']",5,C,"['C4', 'C4', 'A3', 'G4', 'G4', 'G4', 'C5', 'C5', 'A4', 'G4', 'G4', 'G4', 'D4', 'C4', 'C4', 'A3', 'G4', 'A4', 'E4', 'D4', 'C4', 'D4', 'D4', 'D4', 'E4', 'G4', 'A3', 'C4', 'A3', 'G3', 'D4', 'D4', 'E4', 'D4', 'C4', 'D4', 'D4', 'D4', 'E4', 'G4', 'G4', 'G4', 'A3', 'C4', 'A3', 'G3']","['C', 'A', 'G', 'D', 'E']","['C', 'G', 'D', 'A', 'E']"
